Chr,Start,End
13,106466370,106469370
13,106472370,106474370
13,106496370,106506370
13,106519370,106523370
13,106524370,106531370
13,106533370,106536370
13,106613370,106615370
13,106624370,106627370
13,106664370,106669370
13,106671370,106673370
13,106691370,106698370
13,106699370,106702370
13,106753370,106755370
13,106758370,106766370
13,106788370,106793370
13,106799370,106805370
13,107051370,107061370
13,107129370,107133370
13,107141370,107156370
13,107168370,107181370
13,107186370,107190370
13,107191370,107197370
13,107264370,107267370
13,107282370,107284370
13,107287370,107292370
13,107295370,107302370
13,107371370,107376370
13,107440370,107449370
13,107532370,107535370
13,107545370,107560370
13,107560370,107563370
13,107614370,107623370
13,107640370,107644370
13,107645370,107649370
13,107658370,107674370
13,107694370,107698370
13,107702370,107704370
13,107708370,107752370
13,107765370,107769370
13,107774370,107777370
13,107789370,107798370
13,107810370,107820370
13,107863370,107882370
13,107900370,107904370
13,108010370,108013370
13,108043370,108051370
13,108073370,108080370
13,108096370,108101370
13,108163370,108169370
13,108188370,108196370
13,108212370,108220370
13,108276370,108280370
13,108312370,108319370
13,108352370,108354370
13,108359370,108366370
13,108393370,108396370
13,108410370,108412370
13,108449370,108452370
13,108466370,108474370
13,108564370,108590370
13,108603370,108607370
13,108610370,108616370
13,108618370,108625370
13,108668370,108673370
13,108687370,108692370
13,108699370,108704370
13,108705370,108708370
13,108709370,108712370
13,108735370,108749370
13,108750370,108753370
13,108762370,108764370
13,108812370,108815370
13,108815370,108819370
13,108833370,108844370
13,108856370,108861370
13,108889370,108894370
13,108896370,108899370
13,108915370,108922370
13,108925370,108928370
13,108946370,108952370
13,108970370,108986370
13,108996370,109000370
13,109000370,109004370
13,109018370,109023370
13,109025370,109027370
13,109031370,109037370
13,109060370,109064370
13,109105370,109110370
13,109119370,109121370
13,109132370,109135370
13,109149370,109160370
13,109163370,109167370
13,109176370,109185370
13,109195370,109216370
13,109236370,109246370
13,109261370,109265370
13,109265370,109269370
13,109283370,109286370
13,109291370,109293370
13,109300370,109304370
13,109310370,109314370
13,109318370,109320370
13,109325370,109328370
13,109347370,109381370
13,109389370,109393370
13,109401370,109410370
13,109411370,109416370
13,109428370,109436370
13,109446370,109449370
13,109457370,109466370
13,109607370,109609370
13,109613370,109616370
13,109676370,109685370
13,109755370,109760370
13,109763370,109766370
13,109766370,109770370
13,109779370,109785370
13,109811370,109818370
13,109838370,109844370
13,109858370,109870370
13,109892370,109899370
13,109899370,109902370
13,109956370,109973370
13,110236370,110239370
13,110253370,110258370
13,110260370,110264370
13,110270370,110274370
13,110363370,110367370
13,110376370,110381370
13,110403370,110409370
13,110409370,110413370
13,110415370,110431370
13,110432370,110434370
13,110471370,110475370
13,110482370,110487370
13,110807370,110816370
13,110859370,110861370
13,110867370,110870370
13,110894370,110896370
13,110897370,110906370
13,110911370,110915370
13,110915370,110920370
13,110928370,110930370
13,110934370,110955370
13,111052370,111056370
13,111065370,111070370
13,111089370,111093370
13,111095370,111097370
13,111106370,111110370
13,111112370,111115370
13,111120370,111128370
13,111182370,111187370
13,111202370,111214370
13,111226370,111230370
13,111236370,111252370
13,111285370,111291370
13,111292370,111295370
13,111324370,111331370
13,111393370,111396370
13,111439370,111447370
13,111450370,111460370
13,111461370,111471370
13,111495370,111498370
13,111510370,111519370
13,111526370,111532370
13,111548370,111550370
13,111553370,111560370
13,111577370,111582370
13,111602370,111612370
13,111613370,111615370
13,111624370,111627370
13,111634370,111645370
13,111647370,111652370
13,111780370,111800370
13,111803370,111807370
13,111808370,111815370
13,112118370,112121370
13,112320370,112327370
13,112333370,112343370
13,112356370,112359370
13,112492370,112494370
13,112527370,112532370
13,112541370,112543370
13,112551370,112554370
13,112565370,112572370
13,112582370,112591370
13,112596370,112605370
13,112612370,112616370
13,112618370,112621370
13,112655370,112659370
13,112667370,112672370
13,112740370,112744370
13,112752370,112756370
13,112778370,112783370
13,112856370,112861370
13,112863370,112866370
13,112873370,112878370
13,113003370,113011370
13,113012370,113016370
13,113064370,113071370
13,113080370,113086370
13,113151370,113159370
13,113161370,113169370
13,113176370,113180370
13,113262370,113268370
13,113290370,113304370
13,113333370,113339370
13,113351370,113353370
13,113361370,113369370
13,113376370,113379370
13,113381370,113394370
13,113436370,113442370
13,113442370,113450370
13,113450370,113453370
13,113455370,113459370
13,113459370,113469370
13,113513370,113515370
13,113524370,113527370
13,113530370,113533370
13,113555370,113572370
13,113573370,113576370
13,113576370,113585370
13,113587370,113612370
13,113643370,113647370
13,113974370,113981370
13,113983370,113985370
13,113998370,114004370
13,114034370,114040370
13,114047370,114050370
13,114672815,114675815
13,114759815,114762815
13,114987815,114989815
13,115155815,115157815
13,115475815,115486815
13,115543815,115551815
13,115680815,115683815
13,115813815,115815815
13,116003815,116015815
13,116216815,116219815
13,116227815,116238815
13,116267815,116298815
13,116300815,116309815
13,116316815,116325815
13,116332815,116343815
13,116351815,116358815
13,116368815,116392815
13,116401815,116412815
13,116422815,116429815
13,116430815,116443815
13,116462815,116481815
13,116482815,116485815
13,116487815,116494815
13,116495815,116515815
13,116545815,116547815
13,116557815,116561815
13,116564815,116569815
13,116657815,116674815
13,116676815,116692815
13,116692815,116700815
13,116712815,116725815
13,116738815,116741815
13,116743815,116750815
13,116754815,116765815
13,116766815,116776815
13,116795815,116799815
13,116889815,116892815
13,116899815,116911815
13,116920815,116924815
13,116930815,116933815
13,116936815,116955815
13,116959815,116965815
13,116972815,116992815
13,117010815,117013815
13,117014815,117022815
13,117023815,117026815
13,117028815,117031815
13,117034815,117051815
13,117054815,117057815
13,117063815,117068815
13,117097815,117100815
13,117109815,117112815
13,117116815,117120815
13,117172815,117178815
13,117179815,117181815
13,117185815,117191815
13,117192815,117209815
13,117220815,117225815
13,117229815,117242815
13,117251815,117256815
13,117257815,117277815
13,117278815,117288815
13,117293815,117298815
13,117300815,117306815
13,117308815,117336815
13,117350815,117353815
13,117367815,117377815
13,117377815,117384815
13,117391815,117427815
13,117442815,117445815
13,117470815,117478815
13,117503815,117511815
13,117511815,117513815
13,117514815,117520815
13,117520815,117526815
13,117527815,117530815
13,117530815,117539815
13,117539815,117542815
13,117561815,117565815
13,117568815,117572815
13,117615815,117621815
13,117623815,117627815
13,117636815,117638815
13,117644815,117647815
13,117650815,117657815
13,117664815,117669815
13,117677815,117682815
13,117691815,117695815
13,117696815,117702815
13,117705815,117710815
13,117711815,117728815
13,117776815,117782815
13,117824815,117827815
13,117837815,117841815
13,117872815,117883815
13,117949815,117953815
13,117954815,117959815
13,117960815,117963815
13,117987815,117992815
13,118016815,118020815
13,118030815,118035815
13,118146815,118150815
13,118155815,118158815
13,118239815,118242815
13,118272815,118274815
13,118354815,118360815
13,118728815,118733815
13,118833815,118836815
13,119002815,119005815
13,119690815,119693815
13,119710815,119712815
13,119776815,119791815
13,119916815,119925815
13,119948815,119952815
13,119982815,119985815
13,120068815,120070815
13,120074815,120078815
14,8512819,8533819
14,8557819,8560819
14,8584819,8587819
14,8604819,8607819
14,8753819,8756819
14,8845819,8850819
14,8850819,8856819
14,8856819,8860819
14,8865819,8869819
14,8880819,8883819
14,8893819,8907819
14,8910819,8915819
14,8926819,8929819
14,8930819,8932819
14,8947819,8965819
14,8972819,8979819
14,8980819,8982819
14,9005819,9009819
14,9044819,9059819
14,9097819,9101819
14,9115819,9119819
14,9164819,9171819
14,9192819,9206819
14,9285819,9287819
14,9321819,9326819
14,9569819,9574819
14,9612819,9618819
14,9621819,9625819
14,9640819,9646819
14,9674819,9679819
14,9790819,9793819
14,9832819,9840819
14,9890819,9892819
14,10045819,10050819
14,10084819,10089819
14,10171819,10174819
14,10233819,10236819
14,10244819,10247819
14,10257819,10265819
14,10274819,10276819
14,10288819,10295819
14,10295819,10300819
14,10300819,10305819
14,10360819,10364819
14,10430819,10436819
14,10490819,10496819
14,10513819,10518819
14,10539819,10544819
14,10551819,10555819
14,10597819,10600819
14,10650819,10655819
14,11424819,11431819
14,11500819,11505819
14,11576819,11578819
14,11585819,11587819
14,11690819,11695819
14,11731819,11733819
14,11734819,11737819
14,11925819,11927819
14,11994819,11998819
14,11998819,12006819
14,12061819,12065819
14,12067819,12074819
14,12100819,12108819
14,12117819,12119819
14,12190819,12196819
14,12253819,12267819
14,12275819,12279819
14,12328819,12331819
14,12345819,12349819
14,12351819,12362819
14,12371819,12401819
14,12403819,12411819
14,12731819,12742819
14,12743819,12751819
14,12751819,12757819
14,12757819,12761819
14,12811819,12822819
14,12841819,12843819
14,12873819,12885819
14,12892819,12904819
14,12927819,12930819
14,12961819,12964819
14,12966819,12969819
14,12975819,12983819
14,13075819,13088819
14,13094819,13096819
14,13100819,13103819
14,13166819,13171819
14,13172819,13177819
14,13181819,13185819
14,13355819,13357819
14,13374819,13378819
14,13437819,13443819
14,13564819,13567819
14,13567819,13570819
14,13618819,13625819
14,13789819,13796819
14,13797819,13802819
14,13803819,13810819
14,13845819,13849819
14,13850819,13854819
14,13856819,13872819
14,13886819,13892819
14,13893819,13897819
14,13909819,13931819
14,13962819,13971819
14,13971819,13977819
14,14014819,14019819
14,14020819,14024819
14,14029819,14031819
14,14035819,14037819
14,14041819,14043819
14,14091819,14094819
14,14120819,14125819
14,14126819,14140819
14,14188819,14191819
14,14194819,14200819
14,14200819,14214819
14,14267819,14270819
14,14333819,14336819
14,14367819,14374819
14,14427819,14435819
14,14466819,14479819
14,14485819,14489819
14,14531819,14540819
14,14542819,14553819
14,14566819,14573819
14,14585819,14587819
14,14625819,14630819
14,14644819,14650819
14,14653819,14658819
14,14671819,14678819
14,14678819,14682819
14,14682819,14688819
14,14704819,14713819
14,14734819,14736819
14,14754819,14762819
14,14762819,14766819
14,14816819,14820819
14,14965819,14977819
14,14981819,14983819
14,14986819,14991819
14,14991819,14995819
14,15026819,15031819
14,15041819,15045819
14,15075819,15088819
14,15103819,15106819
14,15161819,15172819
14,15220819,15230819
14,15272819,15277819
14,15283819,15285819
14,15288819,15301819
14,15343819,15360819
14,15399819,15407819
14,15410819,15412819
14,15515819,15521819
14,15534819,15545819
14,15559819,15562819
14,15570819,15575819
14,15590819,15592819
14,15644819,15646819
14,15677819,15684819
14,15693819,15715819
14,15716819,15722819
14,15770819,15781819
14,15849819,15852819
14,15854819,15856819
14,15864819,15868819
14,15914819,15927819
14,15928819,15937819
14,15964819,15979819
14,15998819,16000819
14,16008819,16016819
14,16028819,16053819
14,16057819,16065819
14,16096819,16101819
14,16231819,16237819
14,16250819,16263819
14,16292819,16305819
14,16340819,16344819
14,16344819,16348819
14,16374819,16382819
14,16384819,16386819
14,16386819,16393819
14,16404819,16407819
14,16417819,16422819
14,16422819,16427819
14,16456819,16460819
14,16536819,16539819
14,16563819,16567819
14,16574819,16579819
14,16580819,16583819
14,16598819,16605819
14,16605819,16610819
14,16814819,16817819
14,16829819,16847819
14,16853819,16858819
14,16876819,16885819
14,16887819,16891819
14,16892819,16894819
14,16897819,16900819
14,16904819,16906819
14,16912819,16925819
14,16928819,16934819
14,16998819,17009819
14,17044819,17046819
14,17101819,17105819
14,17130819,17133819
14,17201819,17203819
14,17292819,17299819
14,17318819,17321819
14,17324819,17334819
14,17337819,17340819
14,17349819,17365819
14,17365819,17371819
14,17371819,17376819
14,17384819,17397819
14,17483819,17486819
14,17498819,17500819
14,17521819,17524819
14,17661819,17673819
14,17674819,17685819
14,17692819,17697819
14,17726819,17733819
14,17733819,17740819
14,17842819,17853819
14,17870819,17872819
14,17883819,17888819
14,17898819,17908819
14,17911819,17923819
14,18032819,18034819
14,18074819,18077819
14,18122819,18124819
14,18146819,18148819
14,18154819,18157819
14,18251819,18256819
14,18282819,18290819
14,18293819,18306819
14,18320819,18325819
14,18328819,18331819
14,18346819,18348819
14,18350819,18352819
14,18359819,18361819
14,18365819,18371819
14,18376819,18387819
14,18408819,18411819
14,18412819,18417819
14,18451819,18463819
14,18553819,18555819
14,18775819,18777819
14,18824819,18826819
14,18960819,18963819
14,18966819,18971819
14,18985819,18987819
14,18993819,18996819
14,19057819,19060819
14,19061819,19064819
14,19106819,19108819
14,19267819,19269819
14,19388819,19391819
14,19511819,19517819
14,19688819,19698819
14,19709819,19712819
14,19901819,19904819
14,19966819,19969819
14,20100819,20102819
14,20146819,20154819
14,20228819,20445819
14,20564819,20567819
14,20582819,20595819
14,20656819,20658819
14,20663819,20665819
14,20694819,20697819
14,20853819,20855819
14,20948819,20954819
14,21024819,21028819
14,21124819,21127819
14,21255819,21257819
14,21274819,21278819
14,21299819,21301819
14,21301819,21306819
14,21350819,21353819
14,21472819,21482819
14,21548819,21554819
14,21628819,21639819
14,21676819,21684819
14,21723819,21731819
14,21735819,21739819
14,21741819,21747819
14,21821819,21828819
14,21828819,21834819
14,21917819,21921819
14,21921819,21924819
14,21926819,21929819
14,21930819,21933819
14,21934819,21938819
14,21945819,21954819
14,21961819,21969819
14,21969819,21978819
14,21988819,21994819
14,21994819,21998819
14,22022819,22029819
14,22037819,22047819
14,22060819,22063819
14,22097819,22100819
14,22101819,22104819
14,22107819,22112819
14,22147819,22153819
14,22227819,22231819
14,22231819,22235819
14,22292819,22300819
14,22304819,22310819
14,22324819,22330819
14,22384819,22386819
14,22398819,22400819
14,22453819,22464819
14,22484819,22492819
14,22494819,22496819
14,22499819,22508819
14,22510819,22517819
14,22525819,22542819
14,22548819,22552819
14,22555819,22558819
14,22582819,22594819
14,22594819,22602819
14,22626819,22630819
14,22641819,22646819
14,22655819,22665819
14,22673819,22678819
14,22703819,22715819
14,22721819,22725819
14,22739819,22744819
14,22752819,22755819
14,22789819,22795819
14,22803819,22805819
14,22827819,22841819
14,22946819,22951819
14,22958819,22965819
14,22978819,22980819
14,22983819,22997819
14,23004819,23007819
14,23016819,23018819
14,23026819,23033819
14,23039819,23042819
14,23053819,23062819
14,23063819,23073819
14,23089819,23092819
14,23113819,23118819
14,23148819,23152819
14,23153819,23155819
14,23157819,23162819
14,23162819,23165819
14,23166819,23169819
14,23185819,23187819
14,23209819,23213819
14,23220819,23224819
14,23225819,23236819
14,23246819,23257819
14,23258819,23262819
14,23291819,23294819
14,23359819,23362819
14,23364819,23367819
14,23375819,23380819
14,23447819,23450819
14,23473819,23476819
14,23481819,23486819
14,23486819,23489819
14,23537819,23545819
14,23595819,23597819
14,23610819,23614819
14,23638819,23645819
14,23695819,23700819
14,23739819,23745819
14,23776819,23788819
14,23978819,23981819
14,23982819,23986819
14,24048819,24053819
14,24108819,24115819
14,24286819,24295819
14,24305819,24308819
14,24408819,24412819
14,24539819,24542819
14,24555819,24558819
14,24563819,24569819
14,24580819,24584819
14,24614819,24623819
14,24709819,24713819
14,25466819,25481819
14,25558819,25568819
14,25720819,25724819
14,25823819,25834819
14,25848819,25862819
14,25961819,25966819
14,26114819,26120819
14,26136819,26148819
14,26165819,26167819
14,26398819,26403819
14,26409819,26412819
14,26416819,26421819
14,26422819,26425819
14,26523819,26554819
14,26558819,26570819
14,26576819,26581819
14,26605819,26612819
14,26624819,26628819
14,26645819,26659819
14,27271819,27305819
14,27305819,27312819
14,27551819,27559819
14,27566819,27569819
14,27676819,27685819
14,27710819,27735819
14,27743819,27753819
14,27782819,27794819
14,27795819,27821819
14,27834819,27854819
14,27863819,27866819
14,27870819,27879819
14,27894819,27899819
14,27914819,27916819
14,27923819,27927819
14,27932819,27950819
14,28023819,28035819
14,28064819,28066819
14,28067819,28074819
14,28075819,28081819
14,28087819,28094819
14,28114819,28130819
14,28368819,28384819
14,28406819,28410819
14,28438819,28440819
14,28735819,28743819
14,28809819,28812819
14,28852819,28855819
14,28891819,28898819
14,28918819,28921819
14,28922819,28934819
14,28962819,28965819
14,28974819,28987819
14,29089819,29092819
14,29105819,29111819
14,29137819,29141819
14,29185819,29190819
14,29251819,29263819
14,29281819,29285819
14,29285819,29289819
14,29447819,29458819
14,29476819,29485819
14,29496819,29508819
14,29526819,29537819
14,29539819,29541819
14,29544819,29556819
14,29569819,29589819
14,29589819,29607819
14,29631819,29643819
14,29677819,29682819
14,29688819,29694819
14,29702819,29704819
14,29721819,29727819
14,29739819,29751819
14,29760819,29764819
14,29814819,29824819
14,29849819,29854819
14,29877819,29883819
14,29896819,29898819
14,29917819,29922819
14,29929819,29936819
14,29972819,29978819
14,29986819,29994819
14,30007819,30014819
14,30016819,30018819
14,30020819,30030819
14,30040819,30048819
14,30054819,30060819
14,30073819,30084819
14,30085819,30110819
14,30118819,30134819
14,30139819,30143819
14,30177819,30199819
14,30222819,30228819
14,30244819,30271819
14,30294819,30300819
14,30305819,30316819
14,30316819,30327819
14,30342819,30347819
14,30349819,30354819
14,30372819,30387819
14,30430819,30435819
14,30450819,30453819
14,30464819,30467819
14,30475819,30482819
14,30630819,30647819
14,30835819,30838819
14,30916819,30920819
14,30988819,30992819
14,30996819,31000819
14,31000819,31005819
14,31006819,31009819
14,31110819,31133819
14,31167819,31178819
14,31341819,31345819
14,31391819,31398819
14,31415819,31419819
14,31505819,31510819
14,31535819,31542819
14,31549819,31556819
14,31566819,31574819
14,31584819,31591819
14,31688819,31691819
14,31710819,31717819
14,32482819,32509819
14,33764819,33768819
14,34786819,34790819
14,35131819,35134819
14,35139819,35142819
14,37016442,37018442
14,37038442,37042442
14,37389442,37393442
14,37444442,37447442
14,37916442,37919442
14,38048442,38052442
14,38072442,38075442
14,38166442,38169442
14,38299442,38303442
14,38330442,38334442
14,38379442,38382442
14,38477442,38480442
14,38532442,38536442
14,38551442,38557442
14,38562442,38564442
14,38621442,38623442
14,38663442,38666442
14,38678442,38681442
14,38750442,38756442
14,38756442,38759442
14,38792442,38795442
14,38805442,38810442
14,38811442,38814442
14,38881442,38883442
14,39133442,39135442
14,39236442,39246442
14,39294442,39299442
14,39506442,39509442
14,40049442,40052442
14,40130442,40133442
14,40272442,40275442
14,40304442,40306442
14,40307442,40312442
14,40447442,40451442
14,40543442,40546442
14,40559442,40564442
14,40576442,40580442
14,40584442,40587442
14,40589442,40591442
14,40627442,40629442
14,40784442,40791442
14,40806442,40817442
14,40836442,40840442
14,40873442,40877442
14,41056442,41061442
14,41229442,41232442
14,41296442,41299442
14,41302442,41305442
14,41358442,41369442
14,41397442,41400442
14,41405442,41408442
14,41500442,41503442
14,41539442,41543442
14,41556442,41561442
14,41655442,41666442
14,41684442,41687442
14,41693442,41695442
14,41805442,41808442
14,41888442,41894442
14,42004442,42008442
14,45479442,45484442
14,45675442,45678442
14,45949442,45954442
14,46030442,46033442
14,46147442,46152442
14,46190442,46212442
14,46212442,46219442
14,46235442,46238442
14,46238442,46247442
14,46252442,46265442
14,46281442,46284442
14,46289442,46303442
14,46311442,46326442
14,46331442,46346442
14,46346442,46369442
14,46373442,46378442
14,46380442,46392442
14,46407442,46415442
14,46422442,46425442
14,46428442,46449442
14,46464442,46475442
14,46476442,46510442
14,46513442,46518442
14,46536442,46540442
14,46541442,46549442
14,46549442,46553442
14,46553442,46567442
14,46575442,46584442
14,46589442,46607442
14,46611442,46628442
14,46643442,46657442
14,46662442,46670442
14,46670442,46673442
14,46678442,46695442
14,46700442,46707442
14,46721442,46728442
14,46731442,46740442
14,46747442,46756442
14,46783442,46789442
14,46799442,46831442
14,46845442,46848442
14,46856442,46859442
14,46861442,46873442
14,46885442,46889442
14,46904442,46910442
14,46924442,46927442
14,46928442,46932442
14,46966442,46973442
14,46984442,46991442
14,46997442,47016442
14,47025442,47028442
14,47036442,47043442
14,47053442,47062442
14,47068442,47090442
14,47105442,47116442
14,47117442,47125442
14,47125442,47137442
14,47138442,47141442
14,47142442,47155442
14,47170442,47173442
14,47176442,47195442
14,47206442,47212442
14,47216442,47219442
14,47226442,47230442
14,47232442,47251442
14,47252442,47255442
14,47257442,47261442
14,47273442,47292442
14,47296442,47305442
14,47309442,47326442
14,47331442,47342442
14,47344442,47347442
14,47355442,47365442
14,47365442,47375442
14,47377442,47389442
14,47392442,47402442
14,47418442,47422442
14,47435442,47441442
14,47448442,47451442
14,47455442,47460442
14,47460442,47465442
14,47470442,47473442
14,47474442,47481442
14,47481442,47485442
14,47487442,47495442
14,47506442,47515442
14,47516442,47521442
14,47522442,47528442
14,47534442,47537442
14,47549442,47553442
14,47554442,47564442
14,47575442,47585442
14,47585442,47588442
14,47595442,47609442
14,47611442,47613442
14,47625442,47648442
14,47652442,47655442
14,47664442,47672442
14,47680442,47683442
14,47699442,47704442
14,47720442,47725442
14,47725442,47732442
14,47733442,47736442
14,47739442,47745442
14,47752442,47756442
14,47767442,47770442
14,47788442,47798442
14,47800442,47814442
14,47818442,47828442
14,47837442,47843442
14,47843442,47863442
14,47874442,47886442
14,47889442,47898442
14,47901442,47909442
14,47909442,47917442
14,47919442,47940442
14,47945442,47972442
14,47974442,47977442
14,47982442,47985442
14,47988442,47991442
14,47996442,48002442
14,48002442,48017442
14,48023442,48029442
14,48031442,48044442
14,48045442,48053442
14,48054442,48064442
14,48069442,48080442
14,48083442,48095442
14,48098442,48107442
14,48112442,48121442
14,48127442,48141442
14,48150442,48161442
14,48164442,48167442
14,48170442,48176442
14,48178442,48184442
14,48187442,48208442
14,48215442,48224442
14,48224442,48233442
14,48235442,48247442
14,48250442,48279442
14,48298442,48301442
14,48313442,48316442
14,48333442,48342442
14,48363442,48373442
14,48378442,48381442
14,48381442,48384442
14,48400442,48420442
14,48441442,48453442
14,48458442,48462442
14,48467442,48490442
14,48506442,48513442
14,48513442,48518442
14,48522442,48535442
14,48542442,48550442
14,48563442,48568442
14,48568442,48575442
14,48577442,48610442
14,48624442,48637442
14,48649442,48658442
14,48667442,48677442
14,48678442,48689442
14,48690442,48692442
14,48695442,48705442
14,48705442,48709442
14,48710442,48721442
14,48723442,48725442
14,48728442,48734442
14,48739442,48744442
14,48744442,48748442
14,48749442,48757442
14,48761442,48763442
14,48764442,48778442
14,48778442,48787442
14,48794442,48801442
14,48806442,48809442
14,48810442,48817442
14,48820442,48832442
14,48832442,48838442
14,48839442,48845442
14,48846442,48853442
14,48856442,48861442
14,48880442,48889442
14,48892442,48897442
14,48903442,48911442
14,48914442,48937442
14,48938442,48940442
14,48941442,48961442
14,48968442,49002442
14,49006442,49009442
14,49010442,49074442
14,49080442,49086442
14,49087442,49118442
14,49131442,49142442
14,49142442,49178442
14,49178442,49214442
14,49214442,49221442
14,49222442,49257442
14,49258442,49267442
14,49267442,49270442
14,49273442,49286442
14,49286442,49307442
14,49312442,49315442
14,49316442,49324442
14,49324442,49330442
14,49331442,49335442
14,49337442,49340442
14,49342442,49344442
14,49348442,49354442
14,49355442,49367442
14,49369442,49371442
14,49375442,49411442
14,49413442,49416442
14,49417442,49427442
14,49439442,49447442
14,49447442,49455442
14,49459442,49475442
14,49476442,49483442
14,49483442,49504442
14,49506442,49509442
14,49532442,49543442
14,49548442,49551442
14,49565442,49610442
14,49654442,49663442
14,49675442,49682442
14,49683442,49686442
14,49688442,49695442
14,49709442,49721442
14,49721442,49727442
14,49734442,49740442
14,49749442,49784442
14,49785442,49790442
14,49793442,49804442
14,49812442,49817442
14,49825442,49849442
14,49865442,49878442
14,49878442,49884442
14,49884442,49895442
14,49896442,49911442
14,49925442,49928442
14,49936442,49947442
14,49955442,49959442
14,49959442,49963442
14,49968442,49973442
14,49975442,49981442
14,49990442,50009442
14,50011442,50033442
14,50034442,50037442
14,50039442,50053442
14,50053442,50056442
14,50073442,50077442
14,50083442,50091442
14,50092442,50108442
14,50108442,50119442
14,50125442,50130442
14,50141442,50156442
14,50169442,50176442
14,50183442,50189442
14,50189442,50206442
14,50217442,50222442
14,50234442,50257442
14,50263442,50269442
14,50275442,50285442
14,50288442,50375442
14,50375442,50392442
14,50393442,50396442
14,50396442,50409442
14,50412442,50417442
14,50417442,50445442
14,50445442,50471442
14,50474442,50482442
14,50488442,50505442
14,50507442,50512442
14,50512442,50514442
14,50515442,50518442
14,50519442,50538442
14,50552442,50605442
14,50610442,50614442
14,50614442,50623442
14,50632442,50651442
14,50651442,50665442
14,50665442,50675442
14,50687442,50743442
14,50743442,50784442
14,50787442,50795442
14,50796442,50799442
14,50800442,50808442
14,50809442,50822442
14,50825442,50843442
14,50843442,50920442
14,50921442,50925442
14,50926442,50943442
14,50945442,50950442
14,50950442,51013442
14,51022442,51033442
14,51033442,51108442
14,51111442,51246442
14,51259442,51373442
14,51378442,51413442
14,51418442,51486442
14,51493442,51501442
14,51508442,51513442
14,51515442,51563442
14,51587442,51610442
14,51616442,51628442
14,51637442,51653442
14,51654442,51657442
14,51658442,51667442
14,51668442,51685442
14,51692442,51704442
14,51705442,51708442
14,51722442,51725442
14,51735442,51747442
14,51750442,51761442
14,51769442,51786442
14,51803442,51819442
14,51858442,51868442
14,51875442,51878442
14,51880442,51934442
14,51934442,51969442
14,51973442,51980442
14,51984442,52022442
14,52055442,52071442
14,52071442,52076442
14,52087442,52089442
14,52091442,52095442
14,52102442,52109442
14,52113442,52120442
14,52120442,52129442
14,52129442,52131442
14,52135442,52166442
14,52369442,52383442
14,52397442,52424442
14,52424442,52434442
14,52439442,52448442
14,52455442,52461442
14,52477442,52496442
14,52501442,52539442
14,52539442,52543442
14,52545442,52555442
14,52562442,52589442
14,52590442,52722442
14,52722442,52753442
14,52754442,52790442
14,52792442,52798442
14,52798442,52827442
14,52835442,52843442
14,52850442,52863442
14,52867442,52884442
14,52886442,52894442
14,52895442,52917442
14,52919442,53001442
14,53002442,53009442
14,53012442,53054442
14,53055442,53060442
14,53081442,53129442
14,53135442,53157442
14,53161442,53168442
14,53172442,53177442
14,53181442,53185442
14,53190442,53193442
14,53198442,53214442
14,53220442,53240442
14,53241442,53244442
14,53244442,53271442
14,53275442,53294442
14,53997442,54001442
14,54177442,54225442
14,54389442,54403442
14,54403442,54412442
14,54412442,54429442
14,54437442,54442442
14,54442442,54448442
14,54448442,54496442
14,54501442,54557442
14,54562442,54579442
14,54579442,54661442
14,54672442,54677442
14,54684442,54694442
14,54699442,54703442
14,54703442,54707442
14,54708442,54735442
14,54739442,54768442
14,54771442,54780442
14,54781442,54784442
14,54789442,54797442
14,54800442,54817442
14,54821442,54845442
14,54846442,54880442
14,54881442,54945442
14,54946442,54956442
14,54957442,54968442
14,54976442,55046442
14,55051442,55060442
14,55063442,55071442
14,55079442,55094442
14,55100442,55130442
14,55136442,55302442
14,55306442,55316442
14,55319442,55338442
14,55350442,55354442
14,55356442,55391442
14,55393442,55396442
14,55398442,55400442
14,55401442,55439442
14,55441442,55454442
14,55464442,55473442
14,55484442,55497442
14,55519442,55524442
14,55540442,55549442
14,55554442,55580442
14,55583442,55609442
14,55613442,55626442
14,55627442,55632442
14,55636442,55639442
14,55639442,55675442
14,55693442,55699442
14,57102442,57105442
14,58736442,58748442
14,59491442,59495442
14,59505442,59508442
14,59519442,59524442
14,59641442,59646442
14,59871442,59875442
14,60381442,60388442
14,60390442,60393442
14,60414442,60419442
14,60459442,60462442
14,60463442,60466442
14,60597442,60599442
14,60642442,60644442
14,60820442,60822442
14,60866442,60873442
14,61076442,61079442
14,61195442,61197442
14,61340442,61343442
14,61394442,61398442
14,61434442,61437442
14,61540442,61546442
14,61547442,61552442
14,61576442,61585442
14,61586442,61589442
14,61594442,61598442
14,61652442,61665442
14,61771442,61777442
14,61863442,61868442
14,61878442,61891442
14,61962442,61964442
14,62208442,62214442
14,62232442,62234442
14,62314442,62371442
14,62374442,62461442
14,62587442,62601442
14,62897442,62910442
14,62917442,62920442
14,63226442,63229442
14,63229442,63237442
14,63246442,63249442
14,63259442,63263442
14,63282442,63288442
14,63289442,63295442
14,63375442,63379442
14,63390442,63398442
14,63428442,63449442
14,63453442,63456442
14,63596442,63599442
14,63630442,63633442
14,63655442,63670442
14,63697442,63736442
14,63945442,64004442
14,64004442,64041442
14,64134442,64141442
14,64724442,64728442
14,64732442,64756442
14,64763442,64769442
14,64821442,64824442
14,64876442,64883442
14,65068442,65239442
