# Window-based topology counter
# PYTHON VERSION: 3.11.0
# Script call:    05_topo_counter.py -w 10 -m 5 --overwrite
# Runtime:        04/10/2023 13:21:49
# ----------------
# Window size:          10000.0
# Window file:          ../data/10kb-0.5-0.5-windows.csv
# Marker size:          5
# Marker file:          ../../data/recombination-markers/cox-markers/Revised_HSmap_SNPs-mm10-5mb-rates.csv
# Output file:          ../data/10kb-0.5-0.5-5mb-topo-counts.csv
# 04.10.2023 | 13:21:49 Reading marker windows...
# Marker windows read: 538
# 04.10.2023 | 13:21:49 Reading windows...
# Windows read:         6144
# Chromosome:           19
# Chromosome length:    61431566
# Locus tree directory: ../iqtree/chr19/10kb-0.5-0.5/loci
# Concat tree file:     ../iqtree/chr19/10kb-0.5-0.5/concat/chr19-concat.treefile.rooted
# ASTRAL tree file:     ../iqtree/chr19/10kb-0.5-0.5/astral/astral.treefile.rooted
# Concordance file:     ../iqtree/chr19/10kb-0.5-0.5/concord/chr19.cf.stat
# ----------------
# 04.10.2023 | 13:21:51 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# Concat chromosome topology:  "(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>"
# 04.10.2023 | 13:21:51 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# ASTRAL chromosome topology:  "(rsor,((rdil,gdol)<1>,((pdel,(hall,mnat)<2>)<3>,mm10)<4>)<5>)<6>"
# ASTRAL-concat match:   FALSE
# 04.10.2023 | 13:21:51 Calculating average CFs...
# Average gCF:          67.74000000000001
# Average sCF:          49.502500000000005
# 04.10.2023 | 13:21:51 Reading windows and counting topologies...
# Total trees read:   4173
# No tree file:       5
# Filtered windows:   1966
# Unique topologies:  82
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking topologies for this chromosome...
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking overall topologies...
# ----------------
# 04.10.2023 | 13:22:02 Writing output: ../data/10kb-0.5-0.5-5mb-topo-counts.csv
window,chr,chr len,start,end,perc repeat,repeat filter, missing filter,gcf,scf,topo num overall,topo count overall,topo rank overall,topo color,topo num chrome,topo count chrome,topo rank chrome,topo,concat chrome topo,astral chrome topo,unparsed tree,marker window,num markers,marker slope,marker uniq trees
chr19:56180000-56190000,chr19,61431566,56180000,56190000,41.3,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0203519,((gdol:0.0319330070,rdil:0.0397416984)100:0.0137864433,(mm10:0.0171244306,((hall:0.0330532758,mnat:0.0322345356)100:0.0154022117,pdel:0.0198842533)100:0.0173690870):0.0043144312)65:0.0203519);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56190000-56200000,chr19,61431566,56190000,56200000,34.86,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0254058,((gdol:0.0219855382,rdil:0.0402777357)100:0.0136087896,(mm10:0.0155868489,((hall:0.0275488891,pdel:0.0336862258)100:0.0093597577,mnat:0.0242488689)100:0.0118651177):0.0044864483)80:0.0254058);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56200000-56210000,chr19,61431566,56200000,56210000,39.56,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0261812,(mm10:0.0157366439,((gdol:0.0290876824,rdil:0.0339412513)100:0.0218901452,(hall:0.0287044788,(mnat:0.0216692819,pdel:0.0252002245)100:0.0151198975)100:0.0161141289)72:0.0056377414):0.0261812);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56210000-56220000,chr19,61431566,56210000,56220000,45.45,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0169177,((gdol:0.0382411053,rdil:0.0220183157)100:0.0102130140,(mm10:0.0155003431,((hall:0.0308338072,pdel:0.0235538770)38:0.0046645795,mnat:0.0267341968)100:0.0187311460):0.0033241918)73:0.0169177);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56220000-56230000,chr19,61431566,56220000,56230000,22.66,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.028356,((gdol:0.0336756546,rdil:0.0475694246)100:0.0143339357,(mm10:0.0185972071,((hall:0.0296000690,pdel:0.0377716878)98:0.0077431680,mnat:0.0271213791)100:0.0307520634):0.0077744808)99:0.028356);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56230000-56240000,chr19,61431566,56230000,56240000,16.99,PASS,PASS,67.74000000000001,49.502500000000005,1,285,8,"#999999",1,285,8,"(rsor,(((hall,mnat)<1>,pdel)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0242443,(((hall:0.0305518090,mnat:0.0375752259)68:0.0095027416,pdel:0.0402496171)100:0.0316941015,(mm10:0.0217234253,(gdol:0.0544580798,rdil:0.0330472734)91:0.0125577436):0.0042776873)73:0.0242443);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56240000-56250000,chr19,61431566,56240000,56250000,45.89,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0299359,((gdol:0.0392695207,rdil:0.0440186526)100:0.0237586684,(mm10:0.0335462556,((hall:0.0331970780,mnat:0.0275919800)72:0.0057385900,pdel:0.0377224649)100:0.0187468314):0.0126918543)100:0.0299359);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56250000-56260000,chr19,61431566,56250000,56260000,42.99,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0150671,((gdol:0.0283597960,rdil:0.0265315266)100:0.0177619673,(mm10:0.0182082622,((hall:0.0187396432,pdel:0.0194014517)100:0.0054304398,mnat:0.0173763568)100:0.0137106104):0.0023110706)51:0.0150671);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56260000-56270000,chr19,61431566,56260000,56270000,26.66,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0277749,(mm10:0.0263691411,((gdol:0.0468513421,rdil:0.0338204107)100:0.0153984335,(hall:0.0331691068,(mnat:0.0367900376,pdel:0.0309267936)82:0.0055900002)100:0.0295208615)88:0.0062547403):0.0277749);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56270000-56280000,chr19,61431566,56270000,56280000,43.47,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0319447,(mm10:0.0146250851,((gdol:0.0452707848,rdil:0.0575681911)100:0.0203350862,(hall:0.0223290250,(mnat:0.0332889278,pdel:0.0478544358)100:0.0146503864)100:0.0232102629)92:0.0062240877):0.0319447);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56280000-56290000,chr19,61431566,56280000,56290000,21.44,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0452273,((gdol:0.0518877519,rdil:0.0454290543)100:0.0149347562,(mm10:0.0217517434,((hall:0.0355810620,pdel:0.0276961297)99:0.0076652655,mnat:0.0411757313)100:0.0249149240):0.0113699054)96:0.0452273);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56290000-56300000,chr19,61431566,56290000,56300000,31.95,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0251552,((gdol:0.0234003850,rdil:0.0564354130)95:0.0100768009,(mm10:0.0105280364,(hall:0.0173245866,(mnat:0.0227572694,pdel:0.0344568086)100:0.0103614424)100:0.0091993885):0.0072668732)98:0.0251552);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56300000-56310000,chr19,61431566,56300000,56310000,26.44,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0166983,(mm10:0.0161230101,((gdol:0.0606406208,rdil:0.0266799874)100:0.0209544396,((hall:0.0244408243,pdel:0.0265124267)100:0.0145909901,mnat:0.0272561031)100:0.0127244837)64:0.0039423329):0.0166983);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56310000-56320000,chr19,61431566,56310000,56320000,7.28,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0203803,((gdol:0.0547126530,rdil:0.0301331379)100:0.0169902986,(mm10:0.0245088962,(hall:0.0391671130,(mnat:0.0309463470,pdel:0.0391057315)82:0.0109920146)100:0.0303021079):0.0047435385)71:0.0203803);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56320000-56330000,chr19,61431566,56320000,56330000,10.9,PASS,PASS,67.74000000000001,49.502500000000005,6,272,9,"#999999",6,272,9,"(rsor,((hall,(mnat,pdel)<1>)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0259705,((hall:0.0237181672,(mnat:0.0331321494,pdel:0.0255818983)67:0.0061878146)100:0.0195935228,(mm10:0.0195628119,(gdol:0.0338145922,rdil:0.0295223495)100:0.0148904307):0.0076228023)86:0.0259705);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56330000-56340000,chr19,61431566,56330000,56340000,27.49,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0276309,(((hall:0.0271437318,pdel:0.0335488634)83:0.0062124935,mnat:0.0345354209)100:0.0218104297,(mm10:0.0194574100,(gdol:0.0421971188,rdil:0.0348406396)99:0.0108158087):0.0050447408)83:0.0276309);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56340000-56350000,chr19,61431566,56340000,56350000,10.79,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0222889,((gdol:0.0476859251,rdil:0.0455457120)100:0.0137071043,(mm10:0.0326349025,((hall:0.0265054723,pdel:0.0262883014)100:0.0118532322,mnat:0.0402649522)100:0.0283004305):0.0024158876)42:0.0222889);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56350000-56360000,chr19,61431566,56350000,56360000,30.18,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.026428,((gdol:0.0473736710,rdil:0.0399275284)99:0.0104763124,(mm10:0.0166924552,(hall:0.0292914883,(mnat:0.0259892219,pdel:0.0326712096)100:0.0114140604)100:0.0157271630):0.0060095855)94:0.026428);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56360000-56370000,chr19,61431566,56360000,56370000,17.64,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0405792,((gdol:0.0371438532,rdil:0.0510919539)99:0.0085718845,(mm10:0.0154952462,((hall:0.0494556648,pdel:0.0324952297)85:0.0122230853,mnat:0.0501147847)100:0.0122717224):0.0081329709)100:0.0405792);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56370000-56380000,chr19,61431566,56370000,56380000,20.68,PASS,PASS,67.74000000000001,49.502500000000005,6,272,9,"#999999",6,272,9,"(rsor,((hall,(mnat,pdel)<1>)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0266423,((hall:0.0309891017,(mnat:0.0292814225,pdel:0.0368028005)100:0.0241242716)100:0.0154859524,(mm10:0.0186807510,(gdol:0.0328442983,rdil:0.0434544614)52:0.0083266231):0.0055164387)68:0.0266423);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56380000-56390000,chr19,61431566,56380000,56390000,21.490000000000002,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0212566,(mm10:0.0139047228,((gdol:0.0387388263,rdil:0.0436494988)100:0.0122222754,(hall:0.0255106940,(mnat:0.0337725601,pdel:0.0279684836)53:0.0046345007)100:0.0156956572)91:0.0058781799):0.0212566);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56390000-56400000,chr19,61431566,56390000,56400000,31.47,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0280976,(mm10:0.0168329608,((gdol:0.0404510590,rdil:0.0460933148)100:0.0195449081,((hall:0.0381787697,pdel:0.0427593970)100:0.0179852731,mnat:0.0200390292)100:0.0146647709)61:0.0050977821):0.0280976);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56400000-56410000,chr19,61431566,56400000,56410000,46.150000000000006,PASS,PASS,67.74000000000001,49.502500000000005,5,390,4,"#999999",5,390,4,"(rsor,(mm10,((gdol,rdil)<1>,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0220778,(mm10:0.0073995713,((gdol:0.0281237296,rdil:0.0345293000)100:0.0156888739,((hall:0.0453853029,mnat:0.0208190344)78:0.0065775540,pdel:0.0296380279)99:0.0075496090)76:0.0044014611):0.0220778);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56410000-56420000,chr19,61431566,56410000,56420000,91.57,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56420000-56430000,chr19,61431566,56420000,56430000,25.069999999999997,PASS,PASS,67.74000000000001,49.502500000000005,17,14,14,"#999999",17,14,14,"(rsor,((gdol,rdil)<1>,((hall,mnat)<2>,(mm10,pdel)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0217841,((gdol:0.0322532665,rdil:0.0258281038)100:0.0129282094,((hall:0.0224762730,mnat:0.0211509925)100:0.0141444509,(mm10:0.0098489066,pdel:0.0254150478):0.0065650978)66:0.0077063538)100:0.0217841);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56430000-56440000,chr19,61431566,56430000,56440000,26.43,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0383757,((gdol:0.0471638158,rdil:0.0545815475)49:0.0090105490,(mm10:0.0212875424,(hall:0.0250025865,(mnat:0.0356600496,pdel:0.0395256666)100:0.0136433813)100:0.0226377574):0.0074321563)51:0.0383757);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56440000-56450000,chr19,61431566,56440000,56450000,30.620000000000005,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0202177,(mm10:0.0192301321,((gdol:0.0400799274,rdil:0.0345328142)100:0.0252310267,(hall:0.0299438115,(mnat:0.0493251162,pdel:0.0249595451)87:0.0070982922)100:0.0207388369)66:0.0060460397):0.0202177);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56450000-56460000,chr19,61431566,56450000,56460000,29.86,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0341843,((gdol:0.0361598317,rdil:0.0675549329)100:0.0236947981,(mm10:0.0321313929,((hall:0.0289576720,mnat:0.0446694790)100:0.0144999475,pdel:0.0293400046)100:0.0208773028):0.0066319839)97:0.0341843);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56460000-56470000,chr19,61431566,56460000,56470000,48.22,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0215548,((gdol:0.0367387993,rdil:0.0408428575)100:0.0102979610,(mm10:0.0160226798,((hall:0.0358637369,mnat:0.0283925186)87:0.0088624091,pdel:0.0379332653)100:0.0142574477):0.0041637965)98:0.0215548);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56470000-56480000,chr19,61431566,56470000,56480000,24.4,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0199455,((gdol:0.0466664009,rdil:0.0291346390)100:0.0133175319,(mm10:0.0146289587,((hall:0.0259204912,pdel:0.0358159683)100:0.0169221911,mnat:0.0353682238)100:0.0145221191):0.0064827728)91:0.0199455);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56480000-56490000,chr19,61431566,56480000,56490000,23.380000000000003,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0208527,((gdol:0.0401497991,rdil:0.0241944694)100:0.0147863082,(mm10:0.0153678351,(hall:0.0336813227,(mnat:0.0257219526,pdel:0.0370376945)68:0.0062753291)100:0.0241412225):0.0073344769)100:0.0208527);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56490000-56500000,chr19,61431566,56490000,56500000,38.92,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.00825765,(((hall:0.0094789865,pdel:0.0121261813)90:0.0030317255,mnat:0.0088068541)100:0.0085417078,(mm10:0.0019483558,(gdol:0.0071804208,rdil:0.0067764118)80:0.0025585913):0.0043977815)53:0.00825765);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56500000-56510000,chr19,61431566,56500000,56510000,41.31,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56510000-56520000,chr19,61431566,56510000,56520000,26.590000000000003,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56520000-56530000,chr19,61431566,56520000,56530000,57.120000000000005,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56530000-56540000,chr19,61431566,56530000,56540000,23.95,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0262345,(mm10:0.0132330163,((gdol:0.0365295814,rdil:0.0246555828)100:0.0142640073,((hall:0.0352128512,pdel:0.0235134373)100:0.0161517894,mnat:0.0245256833)100:0.0209145343)57:0.0050506951):0.0262345);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56540000-56550000,chr19,61431566,56540000,56550000,9.3,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0253069,((gdol:0.0217089301,rdil:0.0396310131)100:0.0125562410,(mm10:0.0253540980,((hall:0.0231604950,pdel:0.0269011007)100:0.0087764679,mnat:0.0246690878)100:0.0198976314):0.0077527192)100:0.0253069);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56550000-56560000,chr19,61431566,56550000,56560000,44.83,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0250435,((gdol:0.0336957529,rdil:0.0434904098)100:0.0149140653,(mm10:0.0254557739,((hall:0.0359043971,pdel:0.0263050654)63:0.0105808285,mnat:0.0402063520)100:0.0251285242):0.0055308001)97:0.0250435);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56560000-56570000,chr19,61431566,56560000,56570000,52.12,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56570000-56580000,chr19,61431566,56570000,56580000,27.26,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0242513,(mm10:0.0151768086,((gdol:0.0298287603,rdil:0.0364399135)100:0.0176798558,((hall:0.0292795678,pdel:0.0407860812)94:0.0094519659,mnat:0.0226396300)100:0.0155616314)93:0.0060716318):0.0242513);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56580000-56590000,chr19,61431566,56580000,56590000,40.72,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0242159,(mm10:0.0245155654,((gdol:0.0414281766,rdil:0.0538109519)100:0.0204569539,((hall:0.0351876421,pdel:0.0345047831)97:0.0067258447,mnat:0.0300865195)100:0.0219310402)66:0.0044817197):0.0242159);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56590000-56600000,chr19,61431566,56590000,56600000,9.98,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0246337,((gdol:0.0439804653,rdil:0.0427269234)100:0.0251619112,(mm10:0.0170275941,((hall:0.0335808084,pdel:0.0410391406)97:0.0115051483,mnat:0.0253991115)100:0.0140623199):0.0065107069)99:0.0246337);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56600000-56610000,chr19,61431566,56600000,56610000,17.28,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0407792,(((hall:0.0296126824,pdel:0.0268000750)100:0.0194721950,mnat:0.0218990340)99:0.0110701070,(mm10:0.0090543427,(gdol:0.0294130638,rdil:0.0418996243)97:0.0113424761):0.0067189770)58:0.0407792);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56610000-56620000,chr19,61431566,56610000,56620000,44.81,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0232206,((gdol:0.0449446502,rdil:0.0312551232)100:0.0131229599,(mm10:0.0149001493,((hall:0.0211148904,pdel:0.0210631748)64:0.0040574139,mnat:0.0187553437)100:0.0165204643):0.0061227295)95:0.0232206);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56620000-56630000,chr19,61431566,56620000,56630000,25.16,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0283562,((gdol:0.0354188942,rdil:0.0279033831)100:0.0119309571,(mm10:0.0204801241,(hall:0.0312240177,(mnat:0.0287405852,pdel:0.0337944567)55:0.0060532314)100:0.0373409368):0.0066563242)99:0.0283562);",chr19:55000001-60000000,13,1.091122258786021e-06,24
chr19:56630000-56640000,chr19,61431566,56630000,56640000,45.18,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0237582,(((hall:0.0364811498,pdel:0.0368590986)100:0.0161756094,mnat:0.0355361779)100:0.0198530890,(mm10:0.0121270178,(gdol:0.0308175571,rdil:0.0278693088)100:0.0243497397):0.0072563314)98:0.0237582);",chr19:55000001-60000000,13,1.091122258786021e-06,24
