"window","mean.pairwise.wrf","first.last.wrf","first.last.dist","decay.to.first","num.trees","num.uniq.trees","marker.slopes","recomb.level"
"chr6:63000001-64000000",NA,0.439178006261466,930000,-0.00308854040170461,63,27,2.03798997893265e-07,NA
"chr6:64000001-65000000",NA,0.524557267188645,990000,0.00611462095804274,61,23,1.39497915217984e-07,NA
"chr6:65000001-66000000",NA,0.418676514361635,940000,0.0226378610031966,56,22,NA,NA
"chr6:66000001-67000000",NA,0.548472074989601,990000,0.0369404952997424,48,26,NA,NA
"chr6:67000001-68000000",NA,0.712187118418117,910000,0.175826589042436,48,30,NA,NA
"chr6:68000001-69000000",NA,0.691518420771744,930000,-0.0123265538689303,28,27,NA,NA
"chr6:69000001-70000000",NA,0.978506859050491,880000,0.0478469978664719,20,20,NA,NA
"chr6:70000001-71000000",NA,0.387071427101619,900000,-0.170101043718325,33,22,NA,NA
"chr6:71000001-72000000",NA,0.149880515018861,970000,0.00298692215076021,71,24,1.30357834726505e-07,NA
"chr6:72000001-73000000",NA,0.179499978401195,930000,0.00361578539328613,63,24,0,NA
"chr6:73000001-74000000",NA,0.322345999665786,990000,0.0144036976369888,55,21,5.01713054949885e-34,NA
"chr6:74000001-75000000",NA,0.247440521685875,960000,0.011502621461704,38,24,7.24034541420219e-08,NA
"chr6:75000001-76000000",NA,0.458127691652195,920000,0.00200064121951919,34,20,8.90021936962647e-08,NA
"chr6:76000001-77000000",NA,0.266792055326728,990000,-0.00959674656109188,55,24,9.65203578512726e-07,NA
"chr6:77000001-78000000",NA,0.159005656965009,980000,0.0196293911923037,95,29,1.38706832033452e-06,NA
"chr6:78000001-79000000",NA,0.27202180875561,860000,0.00421434739006,51,24,NA,NA
"chr6:79000001-80000000",NA,0.302848820810547,990000,0.00370206527404906,32,18,NA,NA
"chr6:80000001-81000000",NA,0.244838707537256,990000,0.0233040198192185,79,31,NA,NA
"chr6:81000001-82000000",NA,0.316213815507803,980000,-0.00963710606640147,58,22,6.04523413158196e-07,NA
"chr6:82000001-83000000",NA,0.23869880115403,900000,0.0218051676337257,51,22,NA,NA
"chr6:83000001-84000000",NA,0.229222581537671,980000,0.00586056991090406,85,27,0,NA
"chr6:84000001-85000000",NA,0.225958341674562,970000,0.0215078701930957,86,24,1.03383781853719e-06,NA
"chr6:85000001-86000000",NA,0.301456481808372,990000,0.058667582569162,69,30,NA,NA
"chr6:86000001-87000000",NA,0.318973145267203,990000,0.00273277755147367,83,25,2.34395571857937e-07,NA
"chr6:87000001-88000000",NA,0.224697838369129,980000,0.000454247914441159,82,24,1.51505305352951e-06,NA
"chr6:88000001-89000000",NA,0.229505916607029,980000,0.00334382754586618,83,26,5.57346323004567e-07,NA
"chr6:89000001-90000000",NA,0.914984860996724,930000,0.0683429336764277,60,26,4.25763876624659e-07,NA
"chr6:90000001-91000000",NA,0.955204340965837,960000,0.091621833420099,78,26,NA,NA
"chr6:91000001-92000000",NA,0.190089686942762,980000,0.00288599931639808,91,24,NA,NA
"chr6:92000001-93000000",NA,0.318594525550252,990000,0.0129201354987075,84,23,7.57342308731939e-07,NA
"chr6:93000001-94000000",NA,0.360332374041546,990000,-0.0118622803959772,81,23,1.31849051175344e-06,NA
"chr6:94000001-95000000",NA,0.150486042102519,990000,0.00487488520634091,87,25,NA,NA
"chr6:95000001-96000000",NA,0.29915235526405,970000,0.00309427773640437,71,23,5.54586287069158e-07,NA
"chr6:96000001-97000000",NA,0.240788104969714,990000,0.0119490683528989,72,20,1.665119185107e-07,NA
"chr6:97000001-98000000",NA,0.251937791819443,990000,0.0100175332466971,89,24,NA,NA
"chr6:98000001-99000000",NA,0.215118735194324,990000,0.00713037380447437,85,21,6.21313607772124e-07,NA
"chr6:99000001-100000000",NA,0.160065146005186,990000,0.0167934638929239,95,18,NA,NA
"chr6:100000001-101000000",NA,0.197191773921229,990000,0.0209918490467609,83,32,NA,NA
"chr6:101000001-102000000",NA,0.307207199106944,990000,0.0125293636833104,74,23,NA,NA
"chr6:102000001-103000000",NA,0.29292339401946,990000,-0.00940066533552691,57,26,NA,NA
"chr6:103000001-104000000",NA,0.336170854943058,960000,0.00268985702202229,70,22,NA,NA
"chr6:104000001-105000000",NA,0.231965739053329,980000,0.00170346617501513,70,31,0,NA
"chr6:105000001-106000000",NA,0.233096124093362,980000,-0.00485406106481982,63,23,0,NA
"chr6:106000001-107000000",NA,0.226358954025017,990000,0.0211227586143227,79,27,3.55182917967097e-07,NA
"chr6:107000001-108000000",NA,0.321433903243079,920000,0.0233307534422366,50,23,0,NA
"chr6:108000001-109000000",NA,0.190361098785517,960000,-0.0115782347108449,80,24,2.23381874244132e-07,NA
"chr6:109000001-110000000",NA,0.375149899781429,990000,0.0577224377892539,47,22,NA,NA
"chr6:110000001-111000000",NA,0.246856654857894,980000,0.00170560925869294,66,27,8.56103430303846e-07,NA
"chr6:111000001-112000000",NA,0.389354761408922,980000,0.00576440306061829,74,28,7.60566048364221e-07,NA
"chr6:112000001-113000000",NA,0.195100422105209,940000,0.00312194971236077,75,25,7.3215885089335e-07,NA
"chr6:113000001-114000000",NA,0.270378667281332,990000,0.0096521316620419,93,29,NA,NA
"chr6:114000001-115000000",NA,0.248899477988694,990000,0.0210219729422811,76,25,1.16735323328201e-07,NA
"chr6:115000001-116000000",NA,0.193063279267379,990000,0.0110279311336868,82,24,6.05382989153731e-07,NA
"chr6:116000001-117000000",NA,0.285204320357752,990000,0.0222464497895817,60,21,NA,NA
"chr6:117000001-118000000",NA,0.213282459138296,980000,0.0575649361048782,68,23,NA,NA
"chr6:118000001-119000000",NA,0.166986409045624,990000,0.00906583899361183,80,19,NA,NA
"chr6:119000001-120000000",NA,0.421294229919669,980000,0.0395952382408397,74,22,5.08875513619297e-07,NA
"chr6:120000001-121000000",NA,0.484692735819931,990000,0.00726270253299429,72,30,1.53857410882172e-07,NA
"chr6:121000001-122000000",NA,0.913374344034005,950000,0.119678337173133,68,33,NA,NA
"chr6:122000001-123000000",NA,0.985839950956728,960000,0.0433377369835752,49,27,NA,NA
"chr6:123000001-124000000",NA,0.786983831231978,850000,0.152992403203488,12,12,NA,NA
"chr6:124000001-125000000",NA,0.218835561776835,740000,-0.00664578742867947,47,23,NA,NA
"chr6:125000001-126000000",NA,0.210472672022886,990000,0.0249135688679557,81,29,2.33150159174326e-07,NA
"chr6:126000001-127000000",NA,0.205725271878474,980000,0.0217496405185293,87,31,NA,NA
"chr6:127000001-128000000",NA,0.241464206986471,980000,-0.00129956776820684,89,23,8.41149201669369e-07,NA
"chr6:128000001-129000000",NA,0.71359428615907,970000,0.0946456698760936,65,37,NA,NA
"chr6:129000001-130000000",NA,0.527207869973503,980000,-0.0784463098833914,51,35,NA,NA
"chr6:130000001-131000000",NA,0.908219836440268,440000,0.00247349168878848,24,22,NA,NA
"chr6:131000001-132000000",NA,0.490896561064211,750000,0.0795453547381256,18,13,8.21828612626055e-07,NA
"chr6:132000001-133000000",NA,0.486307828151681,980000,-0.0822131523836297,39,35,NA,NA
"chr6:133000001-134000000",NA,0.85742963453135,960000,-0.0440972658157344,28,26,NA,NA
"chr6:134000001-135000000",NA,0.375664308164713,960000,-0.00679719596918882,76,22,1.72891194919692e-06,NA
"chr6:135000001-136000000",NA,0.145158532078414,980000,-0.00658213036639683,81,25,6.61077130417033e-07,NA
"chr6:136000001-137000000",NA,0.185503744769005,990000,0.0296993729888299,67,25,2.83173464030876e-07,NA
"chr6:137000001-138000000",NA,0.166639984037916,980000,-0.00128284840695528,89,28,NA,NA
"chr6:138000001-139000000",NA,0.30648150668468,960000,0.0339745449423061,71,27,3.43615542326292e-07,NA
"chr6:139000001-140000000",NA,0.209802495409499,990000,-0.0263976280702585,72,25,4.19826205312244e-07,NA
"chr6:140000001-141000000",NA,0.333275475114666,990000,0.0222997074243648,81,28,NA,NA
"chr6:141000001-142000000",NA,0.360702532443676,980000,0.0100531779824305,62,30,NA,NA
"chr6:142000001-143000000",NA,0.296333519609747,990000,-0.00189191508326938,68,33,NA,NA
"chr6:143000001-144000000",NA,0.293113322047648,980000,0.0236969299846524,85,25,NA,NA
"chr6:144000001-145000000",NA,0.263642890642241,990000,0.0091823436684024,94,32,9.67471890786604e-07,NA
"chr6:145000001-146000000",NA,0.162924421575462,990000,0.0103452372064819,80,28,5.82125866903529e-07,NA
"chr6:146000001-147000000",NA,0.206422438088514,990000,0.0125190933927849,82,27,NA,NA
"chr6:147000001-148000000",NA,0.184243959058206,980000,-0.00377060704205844,79,21,6.86576267292639e-07,NA
"chr6:148000001-149000000",NA,0.387365155819208,990000,0.0127762842776753,77,20,NA,NA
"chr7:3000001-4000000",NA,0.92352385585224,940000,0.0191841420342723,42,31,NA,NA
"chr7:4000001-5000000",NA,0.320555091392707,920000,0.00927187808368398,38,19,NA,NA
"chr7:5000001-6000000",NA,0.976729682422761,490000,0.156682363258329,18,13,NA,NA
"chr7:6000001-7000000",NA,0.517140606398825,940000,0.00473922340823653,46,17,NA,NA
"chr7:7000001-8000000",NA,0.948003886242621,860000,0.184311418033772,26,23,NA,NA
"chr7:8000001-9000000",NA,0.416525896954513,930000,-0.0209576714275297,24,19,NA,NA
"chr7:9000001-10000000",NA,0.600591754007892,970000,-0.00716848699914778,15,12,NA,NA
"chr7:10000001-11000000",NA,0.773527599493758,860000,0.083699720924474,26,26,NA,NA
"chr7:11000001-12000000",NA,0.634615131187213,990000,0.066509660127529,27,25,NA,NA
"chr7:12000001-13000000",NA,0.41012003716636,990000,-0.0780200769655591,38,25,NA,NA
"chr7:13000001-14000000",NA,0.974972022206939,960000,0.125217760904919,22,16,NA,NA
"chr7:16000001-17000000",NA,0.250623280467859,960000,0.0116985466305843,67,16,4.82503854157503e-07,NA
"chr7:17000001-18000000",NA,0.417333416474927,980000,0.130230510243349,22,17,NA,NA
"chr7:18000001-19000000",NA,0.679833337202671,990000,0.0668729170264871,35,30,2.79636091973724e-07,NA
"chr7:19000001-20000000",NA,0.300637326389583,970000,0.0200079947043264,78,26,7.59643877573939e-07,NA
"chr7:21000001-22000000",NA,0.756061752295749,900000,0.111301409107107,13,12,NA,NA
"chr7:23000001-24000000",NA,0.530507824207276,800000,0.0602803541910042,11,11,NA,NA
"chr7:24000001-25000000",NA,0.844686074427227,990000,-0.00256843908080507,56,26,4.16741093417236e-06,NA
"chr7:25000001-26000000",NA,0.794569376363849,980000,0.0426006593171996,67,23,NA,NA
"chr7:26000001-27000000",NA,0.257587697964533,930000,-0.00603411865995539,27,24,NA,NA
"chr7:27000001-28000000",NA,0.317986451228513,950000,-0.0161722767875951,48,20,NA,NA
"chr7:28000001-29000000",NA,0.299071472822923,950000,-0.0207667690492131,64,20,8.44148631016779e-07,NA
"chr7:29000001-30000000",NA,0.531037182226199,990000,0.02238579207587,62,23,4.27434751633632e-07,NA
"chr7:30000001-31000000",NA,0.443254970045502,980000,0.0390877804054288,70,25,2.90390181856814e-06,NA
"chr7:31000001-32000000",NA,0.981154012047819,700000,0.382153297345957,23,16,NA,NA
"chr7:33000001-34000000",NA,0.813211157035069,680000,-0.0940478243840777,12,12,NA,NA
"chr7:34000001-35000000",NA,0.907976250129983,980000,0.0155604165044821,55,19,1.72375479778511e-06,NA
"chr7:35000001-36000000",NA,0.163514882411897,950000,0.00851423488137994,75,21,NA,NA
"chr7:36000001-37000000",NA,0.222665821874836,980000,-0.00130840337265316,91,21,1.83086118705337e-06,NA
"chr7:37000001-38000000",NA,0.214613254518036,990000,-0.00248589775771521,88,18,NA,NA
"chr7:38000001-39000000",NA,0.913690360716903,970000,0.260373724077304,44,35,NA,NA
"chr7:39000001-40000000",NA,0.865389248736471,830000,0.166490980999562,48,34,NA,NA
"chr7:40000001-41000000",NA,0.6737287568448,960000,-0.000870879272544493,69,25,2.60379287718122e-06,NA
"chr7:41000001-42000000",NA,0.566541556890448,920000,0.0546143652287177,20,20,-1.01884443044568e-34,NA
"chr7:43000001-44000000",NA,0.982932927327683,700000,0.0961477898243969,48,20,NA,NA
"chr7:44000001-45000000",NA,0.986546615478086,990000,0.0847376823277544,71,31,3.57524927422514e-07,NA
"chr7:45000001-46000000",NA,0.349064306780507,990000,-0.00316181985902474,81,24,NA,NA
"chr7:46000001-47000000",NA,0.231249543787351,990000,0.0186843043279772,91,27,1.52537443216708e-06,NA
"chr7:47000001-48000000",NA,0.980028081239221,980000,0.347366198924244,28,20,NA,NA
"chr7:48000001-49000000",NA,0.707893664327452,970000,0.185103829947544,35,24,NA,NA
"chr7:49000001-50000000",NA,0.180883675575618,970000,0.0111929652333777,94,21,5.28838761944119e-07,NA
"chr7:50000001-51000000",NA,0.445988657429361,970000,0.0524759463379732,68,23,NA,NA
"chr7:51000001-52000000",NA,0.430053794122561,990000,0.0114064303147184,74,27,NA,NA
"chr7:52000001-53000000",NA,0.360962771134997,990000,0.0543599542286371,58,35,NA,NA
"chr7:53000001-54000000",NA,0.267526500572528,980000,-0.0261381651373998,38,22,9.46744949978766e-08,NA
"chr7:54000001-55000000",NA,0.38126835087752,980000,0.0386828085413981,64,25,NA,NA
"chr7:55000001-56000000",NA,0.459046539055898,980000,0.017588233968537,49,22,7.5157825337953e-08,NA
"chr7:56000001-57000000",NA,0.302376271337872,980000,0.0029208721788466,46,18,NA,NA
"chr7:57000001-58000000",NA,0.241504278858457,940000,0.0290340591967888,57,19,1.23257380130766e-07,NA
"chr7:58000001-59000000",NA,0.414880496136596,920000,0.0185181895774819,48,20,NA,NA
"chr7:59000001-60000000",NA,0.210478675457966,980000,0.174316823614296,44,40,NA,NA
"chr7:60000001-61000000",NA,0.659661063701171,920000,0.0607506203614178,32,29,NA,NA
"chr7:61000001-62000000",NA,0.47036542681523,990000,-0.0213264531356076,44,39,NA,NA
"chr7:62000001-63000000",NA,0.559455350042529,990000,-0.00485302006302611,24,13,NA,NA
"chr7:63000001-64000000",NA,0.290082151154781,980000,0.0106838367418652,55,21,NA,NA
"chr7:64000001-65000000",NA,0.261235825748624,990000,-0.0225099264675077,69,23,NA,NA
"chr7:65000001-66000000",NA,0.285106872633774,980000,0.00124026027763651,65,21,NA,NA
"chr7:66000001-67000000",NA,0.236732193303855,990000,0.00770614138465894,80,22,NA,NA
"chr7:67000001-68000000",NA,0.316801246815771,990000,0.00954437799240177,75,25,NA,NA
"chr7:68000001-69000000",NA,0.208182392338018,980000,0.00748977715948491,76,24,NA,NA
"chr7:69000001-70000000",NA,0.232552352815862,980000,0.0134215519028205,70,21,5.10441846865358e-07,NA
"chr7:70000001-71000000",NA,0.243831439904394,970000,-0.00101193619417868,89,22,1.57370890573741e-06,NA
"chr7:71000001-72000000",NA,0.182189279624463,990000,-0.0143294592386479,87,24,5.9226870975662e-07,NA
"chr7:72000001-73000000",NA,0.266366143293866,970000,-0.00552995476227423,69,26,1.36976504720643e-07,NA
"chr7:73000001-74000000",NA,0.213265299087442,970000,0.00226354528104391,72,27,NA,NA
"chr7:74000001-75000000",NA,0.270042840692878,990000,0.00810171844874547,74,27,1.30236128759027e-06,NA
"chr7:75000001-76000000",NA,0.273042253993318,960000,0.0270147406855295,64,23,NA,NA
"chr7:76000001-77000000",NA,0.22313488602531,990000,0.00146793655760551,65,21,9.2920596574681e-08,NA
"chr7:77000001-78000000",NA,0.365837325482027,990000,0.0307182821638049,54,26,NA,NA
"chr7:78000001-79000000",NA,0.258076549529981,990000,-0.00548680375097665,84,26,NA,NA
"chr7:79000001-80000000",NA,0.265634210368649,930000,0.011532725554269,76,23,4.13947673657475e-07,NA
"chr7:80000001-81000000",NA,0.211933259589217,970000,0.0149824560401953,75,28,1.56933241848307e-07,NA
"chr7:81000001-82000000",NA,0.181025503137588,990000,-0.00747730861345817,78,22,0,NA
"chr7:82000001-83000000",NA,0.327545184130358,940000,0.00727826903717654,73,22,NA,NA
"chr7:83000001-84000000",NA,0.235527676218137,980000,-0.00833721439466498,74,24,7.71597085217591e-07,NA
"chr7:84000001-85000000",NA,0.612702542178291,960000,0.0408673316708446,66,21,NA,NA
"chr7:86000001-87000000",NA,0.49705521646824,680000,-0.0489236213486165,21,17,NA,NA
"chr7:87000001-88000000",NA,0.873583488435473,980000,-0.00120633317730376,52,24,6.32692232463117e-07,NA
"chr7:88000001-89000000",NA,0.350282717310778,950000,0.0153893197300842,58,25,3.78560704586163e-07,NA
"chr7:89000001-90000000",NA,0.285629755635003,980000,0.011566000171605,76,24,1.79598166608278e-06,NA
"chr7:90000001-91000000",NA,0.315837161547615,980000,-0.00494628281208644,68,24,6.33486775453101e-07,NA
"chr7:91000001-92000000",NA,0.267562468445242,990000,0.00277040406461322,92,29,NA,NA
"chr7:92000001-93000000",NA,0.260199573093655,990000,0.0199897269454753,76,24,2.92741974729122e-07,NA
"chr7:93000001-94000000",NA,0.294855121404808,980000,0.00652849829874915,41,20,3.12930749050028e-07,NA
"chr7:94000001-95000000",NA,0.21894010346269,970000,-0.0026378785972755,65,27,NA,NA
"chr7:95000001-96000000",NA,0.32313383188578,990000,0.026192782643323,75,22,7.28976897192696e-08,NA
"chr7:96000001-97000000",NA,0.277688345232509,970000,0.014616297036416,87,24,4.0200603243569e-07,NA
"chr7:97000001-98000000",NA,0.247279662777056,970000,0.00111492244891343,61,23,2.2787615121072e-07,NA
"chr7:98000001-99000000",NA,0.232779106587956,940000,0.00276200215068256,84,25,5.41446906884069e-07,NA
"chr7:99000001-100000000",NA,0.246521214396325,980000,0.0132217846401095,80,25,1.83585386647445e-07,NA
"chr7:100000001-101000000",NA,0.100598608208784,990000,0.00524665294357009,80,23,1.24061376418725e-07,NA
"chr7:101000001-102000000",NA,0.158662255038986,990000,0.0112561715693651,73,18,NA,NA
"chr7:102000001-103000000",NA,0.26071828169475,980000,0.00488799167505932,71,21,NA,NA
"chr7:103000001-104000000",NA,0.455639418902928,980000,-0.00580179499402295,53,27,NA,NA
"chr7:104000001-105000000",NA,0.408517135280543,990000,-0.00435862644284568,49,31,6.84012607122813e-07,NA
"chr7:105000001-106000000",NA,0.383467667473939,850000,0.022326997388672,61,27,NA,NA
"chr7:106000001-107000000",NA,0.353752568450347,880000,-0.244503358119689,25,15,NA,NA
"chr7:107000001-108000000",NA,0.272687085324387,990000,0.0299303691755094,59,24,2.4103239212323e-06,NA
"chr7:108000001-109000000",NA,0.136155597497318,940000,-0.0517071708196892,35,22,NA,NA
"chr7:109000001-110000000",NA,0.512164049233258,980000,0.0181050481076722,82,22,NA,NA
"chr7:110000001-111000000",NA,0.489476534738672,960000,0.0517047720257292,69,26,NA,NA
"chr7:111000001-112000000",NA,0.370095682407235,960000,0.00797638339072687,67,20,NA,NA
"chr7:112000001-113000000",NA,0.305283413687256,980000,-0.00186932400413104,84,22,3.50363569011902e-07,NA
"chr7:113000001-114000000",NA,0.20882536919002,990000,0.00927972527811528,81,23,NA,NA
"chr7:114000001-115000000",NA,0.1531839233507,990000,-0.00885552721455521,79,20,NA,NA
"chr7:115000001-116000000",NA,0.229261398478852,990000,0.0136615018153412,91,21,9.79901688408723e-07,NA
"chr7:116000001-117000000",NA,0.183787130126087,990000,0.0126136208462671,59,16,NA,NA
"chr7:117000001-118000000",NA,0.26288360397454,980000,0.00178116014056787,82,23,NA,NA
"chr7:118000001-119000000",NA,0.254626499980353,940000,-0.0343178094042469,72,26,1.75446738236646e-07,NA
"chr7:119000001-120000000",NA,0.238454282172924,970000,0.00411922937299357,65,16,6.94467527865247e-07,NA
"chr7:120000001-121000000",NA,0.183990716934017,960000,0.0121596219792868,67,22,7.56818774217628e-07,NA
"chr7:121000001-122000000",NA,0.389275580268602,990000,-0.00348550126122644,67,25,0,NA
"chr7:122000001-123000000",NA,0.223660993270459,990000,-0.00626016611892579,73,24,NA,NA
"chr7:123000001-124000000",NA,0.290679013933888,990000,0.0156505653800832,62,18,9.41894713866197e-08,NA
"chr7:124000001-125000000",NA,0.412784298787715,990000,0.00361794396733135,71,20,NA,NA
"chr7:125000001-126000000",NA,0.260770622799894,980000,-0.00219024975828122,72,24,NA,NA
"chr7:126000001-127000000",NA,0.212039509850107,990000,0.00965650339957544,73,21,4.80180309798512e-07,NA
"chr7:127000001-128000000",NA,0.290019957042181,980000,-0.00939472390241271,62,18,NA,NA
"chr7:128000001-129000000",NA,0.291662387281967,990000,-0.0157510128930348,60,22,NA,NA
"chr7:129000001-130000000",NA,0.195261854081194,990000,-0.00957876400596461,76,20,NA,NA
"chr7:130000001-131000000",NA,0.187677911517933,980000,0.00856175604192871,88,23,NA,NA
"chr7:131000001-132000000",NA,0.202560833008128,980000,-0.100624241754428,80,33,NA,NA
"chr7:132000001-133000000",NA,0.237610106705024,990000,0.0098237560840167,94,25,NA,NA
"chr7:133000001-134000000",NA,0.313648488830236,990000,0.0204426976668582,81,23,NA,NA
"chr7:134000001-135000000",NA,0.213107163274173,990000,0.0179043277117579,91,23,3.56508152393283e-06,NA
"chr7:135000001-136000000",NA,0.294959595975939,990000,0.00292109541060022,89,23,NA,NA
"chr7:136000001-137000000",NA,0.188281919595485,990000,0.00317530743382831,94,24,NA,NA
"chr7:137000001-138000000",NA,0.331062940898843,990000,0.0171419425959,82,21,9.26393896101538e-07,NA
"chr7:138000001-139000000",NA,0.171890602364914,980000,-5.15721168484757e-05,90,23,NA,NA
"chr7:139000001-140000000",NA,0.197396514263788,990000,-0.000304017485351342,91,22,9.217285901646e-07,NA
"chr7:140000001-141000000",NA,0.298187598699135,990000,0.0288595524806183,53,16,NA,NA
"chr7:141000001-142000000",NA,0.219774648524664,980000,-0.0013325687510621,82,24,NA,NA
"chr7:142000001-143000000",NA,0.178210630489847,960000,0.0257394061865208,67,22,NA,NA
"chr7:143000001-144000000",NA,0.192410795598444,980000,0.0141707330483146,80,18,NA,NA
"chr7:144000001-145000000",NA,0.194993354449038,990000,-0.0141924032470564,96,23,1.63319689669766e-07,NA
"chr7:145000001-145441459",NA,0.263390442826955,330000,0.0246394071090998,33,16,NA,NA
"chr8:3000001-4000000",NA,0.840173738714928,960000,0.0723340065957414,41,21,NA,NA
"chr8:4000001-5000000",NA,0.479136997311327,900000,0.0424624946036395,27,18,NA,NA
"chr8:5000001-6000000",NA,0.226448676485833,990000,0.00835993207756464,45,26,NA,NA
"chr8:6000001-7000000",NA,0.134670949997328,970000,-0.00228795262177231,69,30,NA,NA
"chr8:7000001-8000000",NA,0.289592527433425,980000,0.00328129789411905,60,23,NA,NA
"chr8:8000001-9000000",NA,0.281547672090613,990000,-0.0115225614486443,88,19,1.76726530569672e-06,NA
"chr8:9000001-10000000",NA,0.121660367641349,990000,0.0369850929412412,91,26,NA,NA
"chr8:10000001-11000000",NA,0.16726136638618,990000,0.00705295345608226,95,27,NA,NA
"chr8:11000001-12000000",NA,0.287914499803415,990000,-0.00468762580342218,88,29,NA,NA
"chr8:12000001-13000000",NA,0.319226863005654,990000,0.00853381736725025,97,32,NA,NA
"chr8:13000001-14000000",NA,0.334450122339576,990000,0.0233344770644913,88,33,NA,NA
"chr8:14000001-15000000",NA,0.262739726216644,990000,0.0122460999960998,89,30,1.95160803568585e-06,NA
"chr8:15000001-16000000",NA,0.229802356511131,990000,0.0111726732892142,80,25,8.33651744216029e-07,NA
"chr8:16000001-17000000",NA,0.225075493498735,990000,0.0132204191924396,88,29,4.11344477585529e-07,NA
"chr8:17000001-18000000",NA,0.264263735803689,990000,0.00162515057709419,85,25,NA,NA
"chr8:18000001-19000000",NA,0.361856368994187,980000,0.011456367500721,77,28,NA,NA
"chr8:19000001-20000000",NA,0.88428455694219,970000,0.167771632624988,44,41,NA,NA
"chr8:20000001-21000000",NA,0.505867488898202,950000,0.0450159430066439,34,34,NA,NA
"chr8:21000001-22000000",NA,0.983201228174898,930000,0.128480484343949,29,28,NA,NA
"chr8:22000001-23000000",NA,0.402873167361462,980000,-0.00383440619504022,66,23,5.72472794660118e-07,NA
"chr8:23000001-24000000",NA,0.208799128063375,990000,-0.000855674050766694,74,23,2.38472603745994e-07,NA
"chr8:24000001-25000000",NA,0.20480066932323,990000,0.0226617739554979,70,28,NA,NA
"chr8:25000001-26000000",NA,0.205108332621985,990000,-0.00548326835351894,80,28,6.52644851731293e-07,NA
"chr8:26000001-27000000",NA,0.241713049599815,990000,0.0111989285752409,78,19,NA,NA
"chr8:27000001-28000000",NA,0.255743979588575,960000,0.00221324985555654,57,28,NA,NA
"chr8:28000001-29000000",NA,0.159907070182815,990000,0.00351789634840944,69,22,2.76620524773897e-07,NA
"chr8:29000001-30000000",NA,0.231001661621031,990000,-0.0100616930778881,58,20,NA,NA
"chr8:30000001-31000000",NA,0.329940760857409,940000,0.00601179836895903,59,21,1.38954683007859e-06,NA
"chr8:31000001-32000000",NA,0.312292106571898,990000,0.0470149250145109,67,21,5.35999214633833e-07,NA
"chr8:32000001-33000000",NA,0.240549549704508,990000,-0.00846317311857753,79,25,0,NA
"chr8:33000001-34000000",NA,0.451549859439464,970000,0.0431561775838263,65,30,2.07613560278573e-06,NA
"chr8:34000001-35000000",NA,0.516081587331524,940000,0.0227316267736477,80,27,3.54880389417164e-07,NA
"chr8:35000001-36000000",NA,0.362482034102259,990000,0.0159069258065497,80,26,NA,NA
"chr8:36000001-37000000",NA,0.0836132614244209,990000,0.0129896224288028,90,26,0,NA
"chr8:37000001-38000000",NA,0.350865454823523,980000,0.0109406777987554,52,27,0,NA
"chr8:38000001-39000000",NA,0.237163714616073,900000,-0.0057087466048176,60,24,0,NA
"chr8:39000001-40000000",NA,0.270400802221665,960000,-0.00729201684703627,56,23,0,NA
"chr8:40000001-41000000",NA,0.331912178877904,990000,0.00729720055273447,66,25,0,NA
"chr8:41000001-42000000",NA,0.174722241204489,980000,0.00177071285998028,67,22,0,NA
"chr8:42000001-43000000",NA,0.297958258149228,970000,0.00150002062972122,56,26,0,NA
"chr8:43000001-44000000",NA,0.247486983784711,970000,0.0257864892992608,40,21,NA,NA
"chr8:44000001-45000000",NA,0.393658432288493,990000,0.0185713401147106,74,23,NA,NA
"chr8:45000001-46000000",NA,0.0998142734050306,990000,-0.0071010986436521,82,25,NA,NA
"chr8:46000001-47000000",NA,0.218206653940769,990000,0.00238808738747922,76,32,NA,NA
"chr8:47000001-48000000",NA,0.323117104458391,990000,-0.00222049520301853,81,26,NA,NA
"chr8:48000001-49000000",NA,0.230917332894388,990000,0.0197748706581451,92,26,3.15354873375365e-07,NA
"chr8:49000001-50000000",NA,0.330667898607825,990000,0.0254510517717321,85,26,8.66007028281764e-07,NA
"chr8:50000001-51000000",NA,0.338479148420548,950000,0.00431912166876166,76,35,NA,NA
"chr8:51000001-52000000",NA,0.307969597893981,960000,0.0110823040279336,45,24,NA,NA
"chr8:52000001-53000000",NA,0.502875513120004,890000,-0.000745950464825569,38,19,NA,NA
"chr8:53000001-54000000",NA,0.234505718774302,980000,-0.00320133289917346,68,28,NA,NA
"chr8:54000001-55000000",NA,0.34035144633968,990000,0.0126923684195855,64,30,NA,NA
"chr8:55000001-56000000",NA,0.24057927930755,990000,0.019967364965796,32,27,NA,NA
"chr8:56000001-57000000",NA,0.209433823032384,990000,-0.00151719002174634,60,28,NA,NA
"chr8:57000001-58000000",NA,0.332004810940742,980000,0.00284012405546833,71,26,1.16486131618388e-06,NA
"chr8:58000001-59000000",NA,0.359166844579323,990000,0.00552337443689839,59,27,2.24254977335087e-07,NA
"chr8:59000001-60000000",NA,0.333224210186796,960000,-0.0244614656126727,33,21,NA,NA
"chr8:60000001-61000000",NA,0.320034648264683,960000,0.0306131061785649,51,20,NA,NA
"chr8:61000001-62000000",NA,0.346729460406728,980000,0.00527960265931328,82,25,9.24748727894469e-07,NA
"chr8:62000001-63000000",NA,0.128562555613872,970000,0.0117594998144699,38,20,NA,NA
"chr8:63000001-64000000",NA,0.397314761287709,910000,0.0342402259215633,38,20,NA,NA
